Order Date,Ship Date,Ship Mode,Segment,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Delivery Days,Unit Cost,Order Month,Order Month Name,Order Year
5/9/2016,5/13/2016,Standard Class,Corporate,Texas,78745,Central,Office Supplies,Binders,18.528,6,0.8,-27.792,4,7.72,5,May,2016
4/2/2014,4/8/2014,Standard Class,Corporate,Virginia,23464,South,Furniture,Furnishings,177.68,2,0,46.1968,6,65.7416,4,April,2014
4/28/2014,5/3/2014,Standard Class,Corporate,New York,14701,East,Technology,Accessories,159.98,2,0,57.5928,5,51.1936,4,April,2014
10/4/2016,10/8/2016,Standard Class,Corporate,Florida,33134,South,Technology,Phones,52.68,3,0.2,19.755,4,10.975,10,October,2016
10/4/2016,10/8/2016,Standard Class,Corporate,Florida,33134,South,Furniture,Furnishings,11.568,3,0.2,2.6028,4,2.9884,10,October,2016
6/11/2017,6/17/2017,Standard Class,Consumer,North Carolina,28601,South,Office Supplies,Binders,4.572,4,0.7,-3.81,6,2.0955,6,June,2017
1/30/2016,2/3/2016,Standard Class,Consumer,Illinois,61107,Central,Technology,Phones,1439.968,4,0.2,143.9968,4,323.9928,1,January,2016
1/30/2016,2/3/2016,Standard Class,Consumer,Illinois,61107,Central,Office Supplies,Binders,1.728,3,0.8,-2.6784,4,1.4688,1,January,2016
1/30/2016,2/3/2016,Standard Class,Consumer,Illinois,61107,Central,Furniture,Tables,626.1,3,0.5,-538.446,4,388.182,1,January,2016
9/27/2015,9/29/2015,Second Class,Corporate,Washington,98103,West,Office Supplies,Art,99.2,5,0,25.792,2,14.6816,9,September,2015
4/13/2015,4/17/2015,Standard Class,Consumer,Texas,77340,Central,Furniture,Tables,609.98,4,0.3,-113.282,4,180.8155,4,April,2015
4/13/2015,4/17/2015,Standard Class,Consumer,Texas,77340,Central,Furniture,Tables,211.372,2,0.3,-45.294,4,128.333,4,April,2015
4/13/2015,4/17/2015,Standard Class,Consumer,Texas,77340,Central,Technology,Phones,239.976,3,0.2,17.9982,4,73.9926,4,April,2015
12/18/2017,12/24/2017,Standard Class,Corporate,Wisconsin,53209,Central,Furniture,Furnishings,99.95,5,0,22.9885,6,15.3923,12,December,2017
12/18/2017,12/24/2017,Standard Class,Corporate,Wisconsin,53209,Central,Technology,Accessories,29.34,3,0,10.8558,6,6.1614,12,December,2017
3/14/2016,3/19/2016,Standard Class,Corporate,Wisconsin,54302,Central,Furniture,Furnishings,16.74,2,0,4.3524,5,6.1938,3,March,2016
8/27/2017,8/27/2017,Same Day,Corporate,Pennsylvania,19120,East,Office Supplies,Paper,12.672,3,0.2,3.96,0,2.904,8,August,2017
8/27/2017,8/27/2017,Same Day,Corporate,Pennsylvania,19120,East,Technology,Accessories,1119.888,14,0.2,209.979,0,64.9935,8,August,2017
12/17/2015,12/19/2015,Second Class,Consumer,California,90008,West,Office Supplies,Art,204.85,5,0,53.261,2,30.3178,12,December,2015
12/17/2015,12/19/2015,Second Class,Consumer,California,90008,West,Technology,Phones,135.984,2,0.2,16.998,2,59.493,12,December,2015
12/17/2015,12/19/2015,Second Class,Consumer,California,90008,West,Office Supplies,Art,16.4,5,0,7.052,2,1.8696,12,December,2015
12/17/2015,12/19/2015,Second Class,Consumer,California,90008,West,Office Supplies,Binders,92.96,2,0.2,31.374,2,30.793,12,December,2015
8/22/2014,8/24/2014,Second Class,Consumer,Florida,33161,South,Office Supplies,Supplies,7.632,3,0.2,-1.8126,2,3.1482,8,August,2014
11/3/2016,11/5/2016,First Class,Consumer,Oregon,97206,West,Office Supplies,Binders,4.158,7,0.7,-3.465,2,1.089,11,November,2016
11/3/2016,11/5/2016,First Class,Consumer,Oregon,97206,West,Technology,Machines,179.991,3,0.7,-251.9874,2,143.9928,11,November,2016
10/10/2017,10/16/2017,Standard Class,Consumer,Illinois,60505,Central,Furniture,Chairs,239.358,3,0.3,-47.8716,6,95.7432,10,October,2017
12/7/2014,12/8/2014,First Class,Home Office,California,94109,West,Office Supplies,Paper,164.88,3,0,80.7912,1,28.0296,12,December,2014
11/15/2014,11/17/2014,Second Class,Corporate,California,94110,West,Office Supplies,Supplies,10.95,3,0,3.285,2,2.555,11,November,2014
12/24/2017,12/28/2017,Standard Class,Corporate,Massachusetts,2740,East,Office Supplies,Paper,19.44,3,0,9.3312,4,3.3696,12,December,2017
12/24/2017,12/28/2017,Standard Class,Corporate,Massachusetts,2740,East,Office Supplies,Binders,12.3,5,0,6.15,4,1.23,12,December,2017
12/24/2014,12/26/2014,First Class,Consumer,California,92037,West,Office Supplies,Appliances,13.97,1,0,3.6322,2,10.3378,12,December,2014
12/22/2017,12/28/2017,Standard Class,Consumer,Tennessee,38301,South,Furniture,Tables,934.956,6,0.4,-249.3216,6,197.3796,12,December,2017
12/22/2017,12/28/2017,Standard Class,Consumer,Tennessee,38301,South,Technology,Accessories,46.864,2,0.2,7.6154,6,19.6243,12,December,2017
12/22/2017,12/28/2017,Standard Class,Consumer,Tennessee,38301,South,Office Supplies,Storage,26.16,3,0.2,1.962,6,8.066,12,December,2017
12/22/2017,12/28/2017,Standard Class,Consumer,Tennessee,38301,South,Office Supplies,Art,23.128,7,0.2,2.891,6,2.891,12,December,2017
12/22/2017,12/28/2017,Standard Class,Consumer,Tennessee,38301,South,Office Supplies,Appliances,59.24,5,0.2,16.291,6,8.5898,12,December,2017
8/8/2014,8/10/2014,Second Class,Consumer,Florida,32216,South,Furniture,Bookcases,155.456,4,0.2,-7.7728,2,40.8072,8,August,2014
9/20/2014,9/24/2014,Standard Class,Corporate,California,92024,West,Office Supplies,Paper,8.56,2,0,3.852,4,2.354,9,September,2014
12/25/2017,12/28/2017,First Class,Consumer,Florida,33012,South,Furniture,Furnishings,21,3,0.2,5.775,3,5.075,12,December,2017
12/25/2017,12/28/2017,First Class,Consumer,Florida,33012,South,Technology,Machines,120,2,0.5,-7.2,3,63.6,12,December,2017
11/25/2017,11/30/2017,Standard Class,Consumer,Texas,77070,Central,Technology,Phones,299.96,5,0.2,37.495,5,52.493,11,November,2017
11/25/2017,11/30/2017,Standard Class,Consumer,Texas,77070,Central,Office Supplies,Appliances,67.84,5,0.8,-179.776,5,49.5232,11,November,2017
11/25/2017,11/30/2017,Standard Class,Consumer,Texas,77070,Central,Furniture,Chairs,853.93,5,0.3,-24.398,5,175.6656,11,November,2017
11/25/2017,11/30/2017,Standard Class,Consumer,Texas,77070,Central,Office Supplies,Art,18.688,4,0.2,3.7376,5,3.7376,11,November,2017
11/5/2016,11/7/2016,First Class,Consumer,Virginia,23464,South,Furniture,Furnishings,273.96,2,0,71.2296,2,101.3652,11,November,2016
11/5/2016,11/7/2016,First Class,Consumer,Virginia,23464,South,Technology,Accessories,89.97,3,0,18.8937,2,23.6921,11,November,2016
11/5/2016,11/7/2016,First Class,Consumer,Virginia,23464,South,Furniture,Furnishings,756.8,5,0,75.68,2,136.224,11,November,2016
11/6/2017,11/12/2017,Standard Class,Consumer,Texas,77070,Central,Office Supplies,Binders,1.248,2,0.8,-1.9344,6,1.5912,11,November,2017
11/3/2016,11/7/2016,Standard Class,Home Office,Pennsylvania,19120,East,Technology,Accessories,72,1,0.2,14.4,4,57.6,11,November,2016
11/3/2016,11/7/2016,Standard Class,Home Office,Pennsylvania,19120,East,Furniture,Chairs,470.155,7,0.3,-13.433,4,69.084,11,November,2016
12/30/2014,1/1/2015,First Class,Consumer,Tennessee,38109,South,Office Supplies,Storage,39.128,1,0.2,-8.8038,2,47.9318,12,December,2014
12/2/2017,12/7/2017,Standard Class,Corporate,Ohio,44107,East,Office Supplies,Art,19.728,9,0.2,1.7262,5,2.0002,12,December,2017
12/2/2017,12/7/2017,Standard Class,Corporate,Ohio,44107,East,Technology,Phones,151.188,2,0.4,-25.198,5,88.193,12,December,2017
3/24/2017,3/28/2017,Standard Class,Consumer,New York,10011,East,Furniture,Chairs,271.764,2,0.1,60.392,4,105.686,3,March,2017
11/19/2014,11/21/2014,First Class,Consumer,Pennsylvania,19120,East,Technology,Accessories,47.496,1,0.2,-1.1874,2,48.6834,11,November,2014
4/25/2017,4/27/2017,Second Class,Consumer,California,90008,West,Furniture,Bookcases,344.981,7,0.15,28.4102,2,45.2244,4,April,2017
11/23/2017,11/26/2017,First Class,Corporate,Texas,75220,Central,Office Supplies,Paper,36.288,7,0.2,12.7008,3,3.3696,11,November,2017
11/23/2017,11/26/2017,First Class,Corporate,Texas,75220,Central,Office Supplies,Paper,78.304,2,0.2,29.364,3,24.47,11,November,2017
11/23/2017,11/26/2017,First Class,Corporate,Texas,75220,Central,Furniture,Tables,127.785,1,0.3,-31.0335,3,158.8185,11,November,2017
11/23/2017,11/26/2017,First Class,Corporate,Texas,75220,Central,Office Supplies,Binders,6.104,2,0.8,-9.156,3,7.63,11,November,2017
11/3/2014,11/5/2014,Second Class,Corporate,New Jersey,7050,East,Office Supplies,Binders,5.76,2,0,2.8224,2,1.4688,11,November,2014
10/19/2015,10/24/2015,Second Class,Consumer,Texas,75220,Central,Office Supplies,Binders,1.72,1,0.8,-2.838,5,4.558,10,October,2015
2/6/2014,2/10/2014,Second Class,Consumer,Illinois,60441,Central,Office Supplies,Binders,8.952,2,0.8,-14.7708,4,11.8614,2,February,2014
3/6/2016,3/12/2016,Standard Class,Consumer,Illinois,60623,Central,Office Supplies,Appliances,2.334,3,0.8,-6.3018,6,2.8786,3,March,2016
3/6/2016,3/12/2016,Standard Class,Consumer,Illinois,60623,Central,Office Supplies,Binders,1.728,4,0.8,-2.7648,6,1.1232,3,March,2016
3/6/2016,3/12/2016,Standard Class,Consumer,Illinois,60623,Central,Furniture,Furnishings,159.04,5,0.6,-194.824,6,70.7728,3,March,2016
3/6/2016,3/12/2016,Standard Class,Consumer,Illinois,60623,Central,Furniture,Tables,145.98,2,0.5,-99.2664,6,122.6232,3,March,2016
12/3/2015,12/7/2015,Standard Class,Consumer,North Carolina,28540,South,Furniture,Furnishings,77.952,3,0.2,12.6672,4,21.7616,12,December,2015
12/3/2015,12/7/2015,Standard Class,Consumer,North Carolina,28540,South,Office Supplies,Binders,95.97,5,0.7,-73.577,4,33.9094,12,December,2015
12/3/2015,12/7/2015,Standard Class,Consumer,North Carolina,28540,South,Technology,Phones,105.584,2,0.2,9.2386,4,48.1727,12,December,2015
12/3/2015,12/7/2015,Standard Class,Consumer,North Carolina,28540,South,Office Supplies,Art,9.344,2,0.2,1.168,4,4.088,12,December,2015
12/24/2015,12/30/2015,Standard Class,Corporate,Missouri,65807,Central,Furniture,Furnishings,9.68,2,0,3.7752,6,2.9524,12,December,2015
12/24/2015,12/30/2015,Standard Class,Corporate,Missouri,65807,Central,Technology,Copiers,4899.93,7,0,2302.9671,6,370.9947,12,December,2015
10/1/2017,10/6/2017,Standard Class,Home Office,California,94110,West,Technology,Accessories,104.75,5,0,21.9975,5,16.5505,10,October,2017
10/16/2017,10/21/2017,Standard Class,Corporate,Tennessee,38401,South,Technology,Accessories,18.528,2,0.2,4.4004,5,7.0638,10,October,2017
10/16/2017,10/21/2017,Standard Class,Corporate,Tennessee,38401,South,Furniture,Tables,1875.258,7,0.4,-968.8833,5,406.3059,10,October,2017
8/15/2014,8/17/2014,First Class,Consumer,Florida,33021,South,Office Supplies,Paper,91.36,5,0.2,29.692,2,12.3336,8,August,2014
8/15/2014,8/17/2014,First Class,Consumer,Florida,33021,South,Office Supplies,Appliances,152.24,5,0.2,17.127,2,27.0226,8,August,2014
11/11/2017,11/13/2017,First Class,Consumer,Texas,75081,Central,Technology,Phones,35.184,2,0.2,12.3144,2,11.4348,11,November,2017
3/20/2017,3/20/2017,Same Day,Consumer,Texas,77041,Central,Office Supplies,Paper,56.704,2,0.2,19.1376,0,18.7832,3,March,2017
3/20/2017,3/20/2017,Same Day,Consumer,Texas,77041,Central,Office Supplies,Paper,274.064,7,0.2,102.774,0,24.47,3,March,2017
5/13/2017,5/17/2017,Standard Class,Home Office,Pennsylvania,19140,East,Furniture,Chairs,458.43,5,0.3,-124.431,4,116.5722,5,May,2017
6/22/2014,6/22/2014,Same Day,Consumer,Arizona,85023,West,Office Supplies,Binders,8.226,3,0.7,-6.0324,0,4.7528,6,June,2014
12/2/2014,12/9/2014,Standard Class,Corporate,Georgia,30328,South,Technology,Accessories,5.95,1,0,0.833,7,5.117,12,December,2014
12/2/2014,12/9/2014,Standard Class,Corporate,Georgia,30328,South,Office Supplies,Paper,15.24,3,0,7.1628,7,2.6924,12,December,2014
4/5/2015,4/6/2015,Same Day,Consumer,Washington,99207,West,Technology,Accessories,239.94,6,0,26.3934,1,35.5911,4,April,2015
4/5/2015,4/6/2015,Same Day,Consumer,Washington,99207,West,Office Supplies,Art,23.84,8,0,6.4368,1,2.1754,4,April,2015
11/18/2017,11/18/2017,Same Day,Corporate,Wisconsin,53209,Central,Office Supplies,Storage,92.52,6,0,24.9804,0,11.2566,11,November,2017
11/18/2017,11/18/2017,Same Day,Corporate,Wisconsin,53209,Central,Office Supplies,Storage,37.76,1,0,10.5728,0,27.1872,11,November,2017
11/18/2017,11/18/2017,Same Day,Corporate,Wisconsin,53209,Central,Office Supplies,Labels,7.38,2,0,3.4686,0,1.9557,11,November,2017
11/18/2017,11/18/2017,Same Day,Corporate,Wisconsin,53209,Central,Furniture,Furnishings,5.82,2,0,2.7354,0,1.5423,11,November,2017
7/12/2017,7/18/2017,Standard Class,Consumer,Ohio,45014,East,Office Supplies,Paper,3.816,1,0.2,1.1925,6,2.6235,7,July,2017
5/19/2017,5/23/2017,Standard Class,Corporate,Alabama,35810,South,Office Supplies,Binders,26.16,4,0,12.8184,4,3.3354,5,May,2017
12/20/2015,12/21/2015,First Class,Home Office,Texas,77036,Central,Technology,Accessories,100.8,2,0.2,21.42,1,39.69,12,December,2015
2/21/2016,2/22/2016,First Class,Corporate,New York,10011,East,Furniture,Furnishings,135.8,7,0,66.542,1,9.894,2,February,2016
3/18/2017,3/22/2017,Standard Class,Corporate,California,90008,West,Office Supplies,Art,13.9,5,0,3.753,4,2.0294,3,March,2017
3/18/2017,3/22/2017,Standard Class,Corporate,California,90008,West,Office Supplies,Envelopes,19.4,5,0,9.312,4,2.0176,3,March,2017
12/17/2016,12/23/2016,Standard Class,Corporate,New Mexico,88220,West,Office Supplies,Binders,13.488,2,0.2,4.3836,6,4.5522,12,December,2016
12/17/2016,12/23/2016,Standard Class,Corporate,New Mexico,88220,West,Office Supplies,Binders,11.416,1,0.2,3.8529,6,7.5631,12,December,2016
3/26/2016,3/28/2016,Second Class,Consumer,Idaho,83201,West,Office Supplies,Paper,17.64,3,0,8.6436,2,2.9988,3,March,2016
3/26/2016,3/28/2016,Second Class,Consumer,Idaho,83201,West,Office Supplies,Binders,17.04,3,0.2,5.538,2,3.834,3,March,2016
12/16/2014,12/18/2014,Second Class,Consumer,Virginia,22153,South,Technology,Accessories,99.98,2,0,7.9984,2,45.9908,12,December,2014
12/16/2014,12/18/2014,Second Class,Consumer,Virginia,22153,South,Furniture,Furnishings,29.46,6,0,9.7218,2,3.2897,12,December,2014
11/15/2015,11/20/2015,Standard Class,Corporate,Ohio,43615,East,Office Supplies,Binders,166.92,13,0.7,-116.844,5,21.828,11,November,2015
8/22/2016,8/23/2016,First Class,Home Office,Colorado,80525,West,Furniture,Furnishings,98.328,3,0.2,9.8328,1,29.4984,8,August,2016
6/29/2015,7/2/2015,First Class,Consumer,New York,10024,East,Furniture,Chairs,117.882,1,0.1,1.3098,3,116.5722,6,June,2015
6/26/2016,7/2/2016,Standard Class,Corporate,New York,10035,East,Technology,Accessories,20.97,3,0,9.0171,6,3.9843,6,June,2016
6/26/2016,7/2/2016,Standard Class,Corporate,New York,10035,East,Technology,Accessories,139.96,4,0,9.7972,6,32.5407,6,June,2016
6/26/2016,7/2/2016,Standard Class,Corporate,New York,10035,East,Furniture,Furnishings,37.74,3,0,12.8316,6,8.3028,6,June,2016
9/17/2016,9/22/2016,Standard Class,Consumer,Massachusetts,1752,East,Furniture,Furnishings,14.82,3,0,6.2244,5,2.8652,9,September,2016
9/17/2016,9/22/2016,Standard Class,Consumer,Massachusetts,1752,East,Furniture,Furnishings,191.82,3,0,61.3824,5,43.4792,9,September,2016
7/18/2014,7/23/2014,Standard Class,Consumer,New York,10801,East,Office Supplies,Binders,13.904,2,0.2,4.5188,5,4.6926,7,July,2014
9/1/2017,9/1/2017,Same Day,Corporate,Washington,98103,West,Office Supplies,Appliances,314.6,4,0,103.818,0,52.6955,9,September,2017
9/1/2017,9/1/2017,Same Day,Corporate,Washington,98103,West,Furniture,Tables,283.56,4,0,45.3696,0,59.5476,9,September,2017
6/22/2017,6/26/2017,Standard Class,Home Office,Michigan,48227,Central,Furniture,Chairs,487.96,2,0,146.388,4,170.786,6,June,2017
9/2/2014,9/7/2014,Standard Class,Consumer,Arkansas,72701,South,Office Supplies,Binders,1793.98,2,0,843.1706,5,475.4047,9,September,2014
10/1/2015,10/5/2015,Standard Class,Consumer,Illinois,62301,Central,Office Supplies,Binders,2.992,4,0.8,-4.488,4,1.87,10,October,2015
10/1/2015,10/5/2015,Standard Class,Consumer,Illinois,62301,Central,Technology,Accessories,108.768,4,0.2,2.7192,4,26.5122,10,October,2015
4/7/2015,4/10/2015,First Class,Consumer,New York,10035,East,Office Supplies,Paper,25.92,4,0,12.4416,3,3.3696,4,April,2015
4/7/2015,4/10/2015,First Class,Consumer,New York,10035,East,Office Supplies,Storage,22.58,2,0,5.8708,3,8.3546,4,April,2015
11/21/2017,11/21/2017,Same Day,Consumer,Texas,77095,Central,Technology,Phones,55.176,3,0.2,-12.4146,0,22.5302,11,November,2017
12/17/2016,12/21/2016,Standard Class,Consumer,Michigan,48205,Central,Office Supplies,Binders,9892.74,13,0,4946.37,4,380.49,12,December,2016
9/19/2014,9/24/2014,Standard Class,Corporate,Arizona,85224,West,Furniture,Tables,73.915,1,0.5,-45.8273,5,119.7423,9,September,2014
9/28/2014,10/3/2014,Standard Class,Consumer,Florida,33021,South,Furniture,Furnishings,337.088,4,0.2,16.8544,5,80.0584,9,September,2014
9/22/2015,9/26/2015,Second Class,Corporate,California,90049,West,Office Supplies,Appliances,61.44,3,0,16.5888,4,14.9504,9,September,2015
11/7/2016,11/13/2016,Standard Class,Corporate,California,94122,West,Technology,Accessories,479.97,3,0,163.1898,6,105.5934,11,November,2016
12/16/2017,12/20/2017,Second Class,Corporate,California,94086,West,Office Supplies,Binders,5.984,2,0.2,2.244,4,1.87,12,December,2017
12/16/2017,12/20/2017,Second Class,Corporate,California,94086,West,Technology,Accessories,189.95,5,0,45.588,4,28.8724,12,December,2017
12/16/2017,12/20/2017,Second Class,Corporate,California,94086,West,Technology,Accessories,149.95,5,0,31.4895,4,23.6921,12,December,2017
12/16/2017,12/20/2017,Second Class,Corporate,California,94086,West,Office Supplies,Art,29.95,5,0,8.6855,4,4.2529,12,December,2017
12/16/2017,12/20/2017,Second Class,Corporate,California,94086,West,Office Supplies,Labels,44.4,3,0,22.2,4,7.4,12,December,2017
9/21/2014,9/25/2014,Standard Class,Home Office,New York,10011,East,Office Supplies,Art,66.03,3,0,17.1678,4,16.2874,9,September,2014
5/18/2015,5/22/2015,Standard Class,Corporate,California,90004,West,Office Supplies,Paper,10.86,2,0,5.3214,4,2.7693,5,May,2015
3/26/2014,3/31/2014,Second Class,Corporate,California,94122,West,Office Supplies,Art,3.36,2,0,0.84,5,1.26,3,March,2014
3/26/2014,3/31/2014,Second Class,Corporate,California,94122,West,Office Supplies,Binders,27.936,4,0.2,9.4284,5,4.6269,3,March,2014
3/26/2014,3/31/2014,Second Class,Corporate,California,94122,West,Technology,Phones,28.784,2,0.2,2.8784,5,12.9528,3,March,2014
9/22/2017,9/28/2017,Standard Class,Consumer,California,92704,West,Office Supplies,Supplies,21.96,2,0,6.1488,6,7.9056,9,September,2017
9/12/2015,9/17/2015,Second Class,Consumer,Washington,98103,West,Technology,Accessories,21.98,2,0,8.5722,5,6.7039,9,September,2015
11/2/2015,11/4/2015,First Class,Home Office,New York,10011,East,Furniture,Chairs,2621.322,11,0.1,553.3902,2,187.9938,11,November,2015
10/20/2015,10/24/2015,Standard Class,Consumer,California,90045,West,Furniture,Furnishings,74.76,7,0,23.9232,4,7.2624,10,October,2015
10/20/2015,10/24/2015,Standard Class,Consumer,California,90045,West,Furniture,Tables,364.776,3,0.2,27.3582,4,112.4726,10,October,2015
6/14/2016,6/18/2016,Standard Class,Corporate,Washington,98103,West,Furniture,Tables,1115.17,7,0,334.551,4,111.517,6,June,2016
11/20/2015,11/21/2015,First Class,Corporate,California,92024,West,Office Supplies,Binders,89.696,4,0.2,33.636,1,14.015,11,November,2015
11/20/2015,11/21/2015,First Class,Corporate,California,92024,West,Office Supplies,Labels,50.12,4,0,23.5564,1,6.6409,11,November,2015
2/28/2016,3/6/2016,Standard Class,Corporate,New York,10035,East,Office Supplies,Fasteners,36.48,6,0,18.24,7,3.04,2,February,2016
10/14/2014,10/20/2014,Standard Class,Consumer,Illinois,60653,Central,Office Supplies,Paper,322.192,13,0.2,100.685,6,17.039,10,October,2014
10/14/2014,10/20/2014,Standard Class,Consumer,Illinois,60653,Central,Office Supplies,Binders,2.946,3,0.8,-4.8609,6,2.6023,10,October,2014
10/14/2014,10/20/2014,Standard Class,Consumer,Illinois,60653,Central,Office Supplies,Paper,19.136,4,0.2,6.9368,6,3.0498,10,October,2014
5/26/2017,5/30/2017,Standard Class,Consumer,Virginia,22801,South,Technology,Accessories,23.08,2,0,6.924,4,8.078,5,May,2017
2/4/2016,2/10/2016,Standard Class,Consumer,Maryland,20852,East,Technology,Phones,90.48,2,0,23.5248,6,33.4776,2,February,2016
9/2/2016,9/5/2016,Second Class,Consumer,Washington,98198,West,Furniture,Chairs,215.976,3,0.2,-2.6997,3,72.8919,9,September,2016
9/2/2016,9/5/2016,Second Class,Consumer,Washington,98198,West,Office Supplies,Envelopes,65.94,3,0,30.9918,3,11.6494,9,September,2016
12/4/2017,12/5/2017,First Class,Corporate,Pennsylvania,19134,East,Furniture,Furnishings,11.352,3,0.2,2.6961,1,2.8853,12,December,2017
6/12/2015,6/16/2015,Standard Class,Home Office,Indiana,47201,Central,Office Supplies,Storage,24.56,2,0,6.8768,4,8.8416,6,June,2015
9/4/2016,9/8/2016,Standard Class,Consumer,Missouri,65807,Central,Office Supplies,Envelopes,16.56,2,0,7.7832,4,4.3884,9,September,2016
9/4/2016,9/8/2016,Standard Class,Consumer,Missouri,65807,Central,Technology,Accessories,279.95,5,0,67.188,4,42.5524,9,September,2016
4/21/2014,4/26/2014,Standard Class,Corporate,Kentucky,42420,South,Office Supplies,Storage,828.84,6,0,0,5,138.14,4,April,2014
11/5/2015,11/8/2015,First Class,Consumer,Ohio,44107,East,Office Supplies,Binders,7.218,3,0.7,-5.5338,3,4.2506,11,November,2015
11/5/2015,11/8/2015,First Class,Consumer,Ohio,44107,East,Office Supplies,Supplies,27.2,4,0.2,2.04,3,6.29,11,November,2015
11/3/2014,11/7/2014,Standard Class,Corporate,Nebraska,68104,Central,Technology,Accessories,89.97,3,0,18.8937,4,23.6921,11,November,2014
2/16/2016,2/23/2016,Standard Class,Consumer,Kentucky,42420,South,Furniture,Furnishings,318.08,4,0,34.9888,7,70.7728,2,February,2016
2/16/2016,2/23/2016,Standard Class,Consumer,Kentucky,42420,South,Office Supplies,Binders,5.8,1,0,2.61,7,3.19,2,February,2016
9/11/2017,9/13/2017,Second Class,Corporate,California,92704,West,Technology,Phones,143.952,6,0.2,17.994,2,20.993,9,September,2017
9/11/2017,9/13/2017,Second Class,Corporate,California,92704,West,Office Supplies,Paper,19.44,3,0,9.3312,2,3.3696,9,September,2017
11/2/2017,11/6/2017,Standard Class,Consumer,Virginia,22153,South,Office Supplies,Art,5.56,2,0,1.4456,4,2.0572,11,November,2017
2/6/2015,2/8/2015,First Class,Corporate,Virginia,23434,South,Office Supplies,Storage,146.73,3,0,2.9346,2,47.9318,2,February,2015
2/6/2015,2/8/2015,First Class,Corporate,Virginia,23434,South,Office Supplies,Paper,29.9,5,0,13.455,2,3.289,2,February,2015
9/10/2016,9/12/2016,Second Class,Consumer,California,90049,West,Office Supplies,Binders,276.784,2,0.2,89.9548,2,93.4146,9,September,2016
9/26/2016,9/30/2016,Standard Class,Corporate,Texas,77041,Central,Office Supplies,Appliances,93.032,2,0.8,-251.1864,4,172.1092,9,September,2016
9/26/2016,9/30/2016,Standard Class,Corporate,Texas,77041,Central,Furniture,Chairs,454.965,5,0.3,-136.4895,4,118.2909,9,September,2016
12/15/2015,12/20/2015,Standard Class,Corporate,North Carolina,27511,South,Technology,Phones,246.168,3,0.2,21.5397,5,74.8761,12,December,2015
9/17/2016,9/20/2016,Second Class,Consumer,Ohio,45503,East,Office Supplies,Storage,295.4,5,0.2,-62.7725,3,71.6345,9,September,2016
10/13/2017,10/15/2017,First Class,Consumer,Kentucky,40214,South,Office Supplies,Storage,348.56,8,0,104.568,2,30.499,10,October,2017
6/28/2015,7/3/2015,Second Class,Corporate,Ohio,45373,East,Office Supplies,Paper,15.552,3,0.2,5.4432,5,3.3696,6,June,2015
6/28/2015,7/3/2015,Second Class,Corporate,Ohio,45373,East,Furniture,Bookcases,482.94,6,0.5,-376.6932,5,143.2722,6,June,2015
6/1/2015,6/5/2015,Standard Class,Consumer,Michigan,48227,Central,Technology,Phones,299.98,2,0,83.9944,4,107.9928,6,June,2015
6/1/2015,6/5/2015,Standard Class,Consumer,Michigan,48227,Central,Office Supplies,Binders,403.68,6,0,181.656,4,37.004,6,June,2015
6/1/2015,6/5/2015,Standard Class,Consumer,Michigan,48227,Central,Technology,Phones,41.9,2,0,11.732,4,15.084,6,June,2015
6/1/2015,6/5/2015,Standard Class,Consumer,Michigan,48227,Central,Office Supplies,Labels,28.91,7,0,13.2986,4,2.2302,6,June,2015
4/12/2014,4/17/2014,Standard Class,Consumer,Indiana,47401,Central,Office Supplies,Paper,32.4,5,0,15.552,5,3.3696,4,April,2014
10/12/2017,10/16/2017,Standard Class,Home Office,Texas,75081,Central,Technology,Phones,369.544,7,0.2,27.7158,4,48.8326,10,October,2017
10/12/2017,10/16/2017,Standard Class,Home Office,Texas,75081,Central,Office Supplies,Paper,10.368,2,0.2,3.7584,4,3.3048,10,October,2017
10/12/2017,10/16/2017,Standard Class,Home Office,Texas,75081,Central,Technology,Accessories,791.88,3,0.2,128.6805,4,221.0665,10,October,2017
11/7/2015,11/12/2015,Standard Class,Consumer,Texas,77041,Central,Office Supplies,Art,23.64,3,0.2,5.319,5,6.107,11,November,2015
11/7/2015,11/12/2015,Standard Class,Consumer,Texas,77041,Central,Office Supplies,Storage,84.784,2,0.2,-16.9568,5,50.8704,11,November,2015
11/7/2015,11/12/2015,Standard Class,Consumer,Texas,77041,Central,Furniture,Furnishings,64.96,5,0.6,-84.448,5,29.8816,11,November,2015
11/7/2015,11/12/2015,Standard Class,Consumer,Texas,77041,Central,Office Supplies,Binders,32.06,10,0.8,-51.296,5,8.3356,11,November,2015
11/7/2015,11/12/2015,Standard Class,Consumer,Texas,77041,Central,Office Supplies,Storage,177.648,2,0.2,-28.8678,5,103.2579,11,November,2015
11/7/2015,11/12/2015,Standard Class,Consumer,Texas,77041,Central,Technology,Machines,287.91,3,0.4,33.5895,5,84.7735,11,November,2015
5/25/2015,5/28/2015,First Class,Corporate,Texas,76117,Central,Office Supplies,Supplies,22.368,2,0.2,1.6776,3,10.3452,5,May,2015
5/25/2015,5/28/2015,First Class,Corporate,Texas,76117,Central,Office Supplies,Paper,32.368,7,0.2,11.7334,3,2.9478,5,May,2015
5/25/2015,5/28/2015,First Class,Corporate,Texas,76117,Central,Technology,Accessories,207.984,2,0.2,36.3972,3,85.7934,5,May,2015
